Trip ID,Start Date,Start Station,End Date,End Station,Subscriber Type
538219,10/11/2014 17:18,60,10/11/2014 17:23,50,Subscriber
538218,10/11/2014 17:17,74,10/11/2014 17:22,49,Subscriber
538217,10/11/2014 17:17,60,10/11/2014 17:26,51,Subscriber
538215,10/11/2014 17:17,39,10/11/2014 17:25,62,Subscriber
538213,10/11/2014 17:17,60,10/11/2014 17:23,74,Subscriber
538210,10/11/2014 17:16,45,10/11/2014 17:21,55,Subscriber
538209,10/11/2014 17:16,39,10/11/2014 17:23,70,Subscriber
538208,10/11/2014 17:15,64,10/11/2014 17:20,70,Subscriber
538207,10/11/2014 17:15,70,10/11/2014 17:28,55,Subscriber
538206,10/11/2014 17:15,76,10/11/2014 17:20,55,Subscriber
538205,10/11/2014 17:15,68,10/11/2014 17:21,74,Subscriber
538204,10/11/2014 17:15,39,10/11/2014 17:21,46,Subscriber
538203,10/11/2014 17:14,48,10/11/2014 17:27,64,Subscriber
538202,10/11/2014 17:14,51,10/11/2014 17:22,41,Subscriber
538201,10/11/2014 17:14,62,10/11/2014 17:17,77,Subscriber
538198,10/11/2014 17:11,69,10/11/2014 17:22,55,Subscriber
538196,10/11/2014 17:13,32,10/11/2014 17:19,28,Subscriber
538195,10/11/2014 17:13,47,10/11/2014 17:19,57,Subscriber
538194,10/11/2014 17:13,55,10/11/2014 17:17,50,Subscriber
538193,10/11/2014 17:12,60,10/11/2014 17:17,74,Subscriber
538192,10/11/2014 17:12,11,10/11/2014 17:20,2,Subscriber
538191,10/11/2014 17:11,50,10/11/2014 17:24,70,Subscriber
538190,10/11/2014 17:11,61,10/11/2014 17:18,74,Subscriber
538189,10/11/2014 17:10,46,10/11/2014 17:17,50,Subscriber
538188,10/11/2014 17:11,61,10/11/2014 17:19,50,Subscriber
538187,10/11/2014 17:11,62,10/11/2014 17:17,50,Subscriber
538186,10/11/2014 17:11,57,10/11/2014 17:18,70,Subscriber
538185,10/11/2014 17:11,75,10/11/2014 17:16,71,Subscriber
538183,10/11/2014 17:10,4,10/11/2014 17:15,2,Subscriber
538180,10/11/2014 17:10,76,10/11/2014 17:18,70,Subscriber
538179,10/11/2014 17:09,4,10/11/2014 17:12,2,Subscriber
538178,10/11/2014 17:10,82,10/11/2014 17:14,74,Subscriber
538176,10/11/2014 17:09,76,10/11/2014 17:16,55,Subscriber
538175,10/11/2014 17:09,65,10/11/2014 17:12,70,Subscriber
538174,10/11/2014 17:09,77,10/11/2014 17:17,70,Subscriber
538173,10/11/2014 17:09,63,10/11/2014 17:18,39,Subscriber
538172,10/11/2014 17:09,66,10/11/2014 17:19,77,Subscriber
538170,10/11/2014 17:08,61,10/11/2014 17:12,70,Subscriber
538169,10/11/2014 17:08,58,10/11/2014 17:23,74,Subscriber
538168,10/11/2014 17:08,77,10/11/2014 17:16,64,Subscriber
538167,10/11/2014 17:08,77,10/11/2014 17:15,72,Subscriber
538166,10/11/2014 17:08,47,10/11/2014 17:15,82,Subscriber
538163,10/11/2014 17:07,65,10/11/2014 17:21,50,Subscriber
538162,10/11/2014 17:06,45,10/11/2014 17:10,42,Subscriber
538161,10/11/2014 17:06,74,10/11/2014 17:14,70,Subscriber
538160,10/11/2014 17:06,2,10/11/2014 17:14,3,Subscriber
538158,10/11/2014 17:05,74,10/11/2014 17:16,70,Subscriber
538157,10/11/2014 17:05,61,10/11/2014 17:10,49,Subscriber
538156,10/11/2014 17:05,82,10/11/2014 17:08,74,Subscriber
538155,10/11/2014 17:05,70,10/11/2014 17:09,65,Subscriber
538154,10/11/2014 17:04,61,10/11/2014 17:10,50,Subscriber
538153,10/11/2014 17:04,56,10/11/2014 17:13,69,Subscriber
538150,10/11/2014 17:04,74,10/11/2014 17:14,70,Subscriber
538149,10/11/2014 17:03,65,10/11/2014 17:07,70,Subscriber
538148,10/11/2014 17:03,51,10/11/2014 17:17,59,Subscriber
538147,10/11/2014 17:03,72,10/11/2014 17:11,70,Subscriber
538145,10/11/2014 17:01,76,10/11/2014 17:11,70,Subscriber
538142,10/11/2014 17:00,77,10/11/2014 17:13,69,Subscriber
538141,10/11/2014 17:00,76,10/11/2014 17:07,70,Subscriber
538140,10/11/2014 17:00,65,10/11/2014 17:03,70,Subscriber
538139,10/11/2014 17:00,60,10/11/2014 17:08,74,Subscriber
538138,10/11/2014 17:00,51,10/11/2014 17:08,70,Subscriber
538137,10/11/2014 16:59,62,10/11/2014 17:04,69,Subscriber
538136,10/11/2014 16:59,65,10/11/2014 17:10,74,Subscriber
538135,10/11/2014 16:58,74,10/11/2014 17:11,70,Subscriber
538134,10/11/2014 16:59,65,10/11/2014 17:12,50,Subscriber
538131,10/11/2014 16:58,76,10/11/2014 17:02,75,Subscriber
538130,10/11/2014 16:58,41,10/11/2014 17:06,76,Subscriber
538128,10/11/2014 16:58,42,10/11/2014 17:01,56,Subscriber
538127,10/11/2014 16:57,42,10/11/2014 17:09,70,Subscriber
538126,10/11/2014 16:54,32,10/11/2014 17:00,28,Subscriber
538125,10/11/2014 16:56,31,10/11/2014 17:00,29,Subscriber
538124,10/11/2014 16:56,42,10/11/2014 17:06,69,Subscriber
538123,10/11/2014 16:56,77,10/11/2014 17:04,82,Subscriber
538122,10/11/2014 16:56,51,10/11/2014 17:04,70,Subscriber
538121,10/11/2014 16:55,76,10/11/2014 17:01,50,Subscriber
538120,10/11/2014 16:55,51,10/11/2014 17:04,70,Subscriber
538118,10/11/2014 16:54,64,10/11/2014 17:01,50,Subscriber
538117,10/11/2014 16:54,45,10/11/2014 17:09,70,Subscriber
538116,10/11/2014 16:52,77,10/11/2014 16:59,70,Subscriber
538114,10/11/2014 16:54,76,10/11/2014 16:59,70,Subscriber
538113,10/11/2014 16:54,65,10/11/2014 16:57,70,Subscriber
538111,10/11/2014 16:54,82,10/11/2014 16:59,74,Subscriber
538110,10/11/2014 16:54,42,10/11/2014 17:07,70,Subscriber
538108,10/11/2014 16:53,61,10/11/2014 17:02,50,Subscriber
538107,10/11/2014 16:53,62,10/11/2014 16:59,70,Subscriber
538106,10/11/2014 16:53,57,10/11/2014 16:59,70,Subscriber
538105,10/11/2014 16:53,42,10/11/2014 17:13,70,Subscriber
538104,10/11/2014 16:52,41,10/11/2014 17:03,39,Subscriber
538103,10/11/2014 16:47,49,10/11/2014 16:55,70,Subscriber
538102,10/11/2014 16:52,48,10/11/2014 16:54,42,Subscriber
538101,10/11/2014 16:50,60,10/11/2014 17:03,69,Subscriber
538100,10/11/2014 16:50,56,10/11/2014 17:01,69,Subscriber
538099,10/11/2014 16:48,48,10/11/2014 16:52,74,Subscriber
538098,10/11/2014 16:48,60,10/11/2014 17:07,50,Customer
538097,10/11/2014 16:48,6,10/11/2014 16:53,2,Subscriber
538096,10/11/2014 16:47,60,10/11/2014 17:07,50,Customer
538093,10/11/2014 16:47,56,10/11/2014 16:48,55,Subscriber
538092,10/11/2014 16:46,75,10/11/2014 16:58,70,Subscriber
538091,10/11/2014 16:46,67,10/11/2014 16:59,70,Subscriber
538090,10/11/2014 16:46,70,10/11/2014 16:56,55,Subscriber
538089,10/11/2014 16:46,61,10/11/2014 16:55,55,Subscriber
538088,10/11/2014 16:46,65,10/11/2014 16:59,74,Subscriber
538087,10/11/2014 16:46,60,10/11/2014 16:54,74,Subscriber
538086,10/11/2014 16:45,66,10/11/2014 16:48,72,Subscriber
538085,10/11/2014 16:45,64,10/11/2014 16:50,77,Subscriber
538084,10/11/2014 16:45,45,10/11/2014 16:54,70,Subscriber
538083,10/11/2014 16:44,65,10/11/2014 16:55,77,Subscriber
538081,10/11/2014 16:44,28,10/11/2014 16:50,32,Subscriber
538077,10/11/2014 16:42,27,10/11/2014 16:46,28,Subscriber
538074,10/11/2014 16:39,69,10/11/2014 16:44,64,Subscriber
538071,10/11/2014 16:38,62,10/11/2014 16:44,69,Subscriber
538068,10/11/2014 16:38,62,10/11/2014 16:44,69,Subscriber
538067,10/11/2014 16:37,47,10/11/2014 16:49,70,Subscriber
538066,10/11/2014 16:37,70,10/11/2014 16:46,50,Subscriber
538065,10/11/2014 16:37,62,10/11/2014 16:43,70,Subscriber
538063,10/11/2014 16:36,62,10/11/2014 16:44,70,Subscriber
538060,10/11/2014 16:32,77,10/11/2014 16:42,61,Subscriber
538059,10/11/2014 16:34,66,10/11/2014 16:47,55,Subscriber
538058,10/11/2014 16:34,62,10/11/2014 16:46,67,Subscriber
538055,10/11/2014 16:32,51,10/11/2014 16:34,74,Subscriber
538052,10/11/2014 16:31,60,10/11/2014 16:48,72,Subscriber
538051,10/11/2014 16:31,55,10/11/2014 16:41,70,Subscriber
538050,10/11/2014 16:31,48,10/11/2014 16:40,61,Subscriber
538045,10/11/2014 16:28,41,10/11/2014 16:43,70,Subscriber
538042,10/11/2014 16:27,64,10/11/2014 16:32,77,Subscriber
538041,10/11/2014 16:26,70,10/11/2014 16:38,50,Subscriber
538036,10/11/2014 16:24,59,10/11/2014 16:40,70,Subscriber
538033,10/11/2014 16:22,75,10/11/2014 16:27,42,Subscriber
538032,10/11/2014 16:22,45,10/11/2014 16:37,67,Subscriber
538031,10/11/2014 16:22,69,10/11/2014 16:30,39,Subscriber
538030,10/11/2014 16:21,39,10/11/2014 16:27,70,Subscriber
538029,10/11/2014 16:21,6,10/11/2014 16:28,2,Subscriber
538025,10/11/2014 16:18,61,10/11/2014 16:24,50,Subscriber
538024,10/11/2014 16:18,71,10/11/2014 16:27,70,Subscriber
538023,10/11/2014 16:18,42,10/11/2014 16:22,56,Subscriber
538022,10/11/2014 16:18,57,10/11/2014 18:02,55,Customer
538021,10/11/2014 16:18,56,10/11/2014 16:26,69,Subscriber
538018,10/11/2014 16:15,69,10/11/2014 16:32,67,Subscriber
538017,10/11/2014 16:15,62,10/11/2014 16:19,49,Subscriber
538016,10/11/2014 16:15,55,10/11/2014 16:26,70,Subscriber
538015,10/11/2014 16:14,64,10/11/2014 16:38,69,Subscriber
538014,10/11/2014 16:13,51,10/11/2014 16:20,46,Subscriber
538013,10/11/2014 16:12,66,10/11/2014 16:24,70,Subscriber
538012,10/11/2014 16:12,61,10/11/2014 16:18,50,Subscriber
538011,10/11/2014 16:10,67,10/11/2014 16:19,70,Subscriber
538010,10/11/2014 16:09,61,10/11/2014 16:16,50,Subscriber
538009,10/11/2014 16:08,60,10/11/2014 16:28,70,Subscriber
538008,10/11/2014 16:07,61,10/11/2014 16:10,54,Subscriber
538006,10/11/2014 16:06,74,10/11/2014 16:15,61,Subscriber
538005,10/11/2014 16:06,51,10/11/2014 16:16,70,Subscriber
538003,10/11/2014 16:05,45,10/11/2014 16:17,61,Subscriber
538001,10/11/2014 16:04,48,10/11/2014 16:28,68,Customer
538000,10/11/2014 16:03,75,10/11/2014 16:15,70,Subscriber
537999,10/11/2014 16:03,48,10/11/2014 16:29,68,Customer
537998,10/11/2014 16:03,57,10/11/2014 17:58,76,Customer
537997,10/11/2014 16:03,57,10/11/2014 16:10,55,Subscriber
537996,10/11/2014 16:03,74,10/11/2014 16:13,70,Subscriber
537995,10/11/2014 16:03,57,10/11/2014 17:58,76,Customer
537992,10/11/2014 16:02,48,10/11/2014 16:18,70,Subscriber
537991,10/11/2014 16:01,67,10/11/2014 16:08,39,Subscriber
537988,10/11/2014 16:01,63,10/11/2014 16:09,70,Subscriber
537987,10/11/2014 16:00,56,10/11/2014 16:11,70,Subscriber
537986,10/11/2014 16:01,10,10/11/2014 16:10,2,Subscriber
537985,10/11/2014 16:00,41,10/11/2014 16:21,69,Subscriber
537984,10/11/2014 15:59,77,10/11/2014 16:10,69,Subscriber
537983,10/11/2014 15:58,39,10/11/2014 16:05,69,Subscriber
537982,10/11/2014 15:58,72,10/11/2014 16:08,55,Subscriber
537981,10/11/2014 15:55,67,10/11/2014 16:04,70,Subscriber
537980,10/11/2014 15:55,55,10/11/2014 16:02,70,Subscriber
537979,10/11/2014 15:50,77,10/11/2014 16:02,67,Subscriber
537977,10/11/2014 15:53,50,10/11/2014 16:06,76,Customer
537976,10/11/2014 15:53,67,10/11/2014 16:01,70,Subscriber
537975,10/11/2014 15:52,50,10/11/2014 16:15,71,Customer
537974,10/11/2014 15:53,47,10/11/2014 16:05,69,Subscriber
537973,10/11/2014 15:48,49,10/11/2014 15:56,41,Subscriber
537972,10/11/2014 15:52,51,10/11/2014 16:02,70,Subscriber
537971,10/11/2014 15:52,42,10/11/2014 16:04,70,Subscriber
537970,10/11/2014 15:51,70,10/11/2014 16:09,46,Subscriber
537969,10/11/2014 15:48,74,10/11/2014 15:59,70,Subscriber
537967,10/11/2014 15:48,69,10/11/2014 15:55,77,Subscriber
537966,10/11/2014 15:47,67,10/11/2014 15:59,77,Customer
537965,10/11/2014 15:47,73,10/11/2014 15:49,45,Subscriber
537964,10/11/2014 15:46,76,10/11/2014 15:50,68,Subscriber
537962,10/11/2014 15:44,59,10/11/2014 15:55,55,Subscriber
537961,10/11/2014 15:44,51,10/11/2014 15:48,56,Subscriber
537960,10/11/2014 15:44,74,10/11/2014 15:55,70,Subscriber
537959,10/11/2014 15:43,56,10/11/2014 15:49,45,Subscriber
537958,10/11/2014 15:43,82,10/11/2014 16:01,67,Subscriber
537957,10/11/2014 15:42,86,10/11/2014 15:57,22,Customer
537956,10/11/2014 15:41,72,10/11/2014 15:52,66,Subscriber
537955,10/11/2014 15:40,41,10/11/2014 15:52,70,Subscriber
537954,10/11/2014 15:39,55,10/11/2014 15:43,54,Subscriber
537951,10/11/2014 15:38,77,10/11/2014 15:53,70,Subscriber
537950,10/11/2014 15:38,70,10/11/2014 15:47,51,Subscriber
537949,10/11/2014 15:38,55,10/11/2014 15:49,70,Subscriber
537946,10/11/2014 15:36,42,10/11/2014 15:43,73,Subscriber
537943,10/11/2014 15:35,55,10/11/2014 15:48,59,Subscriber
537940,10/11/2014 15:33,60,10/11/2014 15:51,70,Subscriber
537937,10/11/2014 15:30,57,10/11/2014 15:39,61,Customer
537936,10/11/2014 15:27,62,10/11/2014 15:39,82,Subscriber
537935,10/11/2014 15:25,48,10/11/2014 15:33,50,Customer
537934,10/11/2014 15:25,48,10/11/2014 15:35,50,Customer
537933,10/11/2014 15:25,68,10/11/2014 15:28,76,Subscriber
537932,10/11/2014 15:23,85,10/11/2014 15:27,85,Subscriber
537930,10/11/2014 15:20,64,10/11/2014 15:27,76,Subscriber
537927,10/11/2014 15:18,2,10/11/2014 15:27,11,Subscriber
537925,10/11/2014 15:18,51,10/11/2014 15:26,70,Subscriber
537924,10/11/2014 15:17,61,10/11/2014 15:25,61,Subscriber
537923,10/11/2014 15:17,55,10/11/2014 15:27,70,Subscriber
537921,10/11/2014 15:15,47,10/11/2014 15:28,65,Subscriber
537920,10/11/2014 15:15,62,10/11/2014 15:20,50,Subscriber
537919,10/11/2014 15:14,82,10/11/2014 15:28,70,Subscriber
537916,10/11/2014 15:13,55,10/11/2014 15:24,70,Subscriber
537913,10/11/2014 15:12,56,10/11/2014 15:15,51,Subscriber
537912,10/11/2014 15:12,61,10/11/2014 15:18,50,Subscriber
537910,10/11/2014 15:11,67,10/11/2014 15:20,69,Subscriber
537907,10/11/2014 15:06,9,10/11/2014 15:16,6,Subscriber
537906,10/11/2014 15:10,60,10/11/2014 15:16,42,Subscriber
537903,10/11/2014 15:08,65,10/11/2014 15:16,61,Subscriber
537900,10/11/2014 15:08,50,10/11/2014 15:21,76,Customer
537899,10/11/2014 15:07,50,10/11/2014 15:21,76,Customer
537896,10/11/2014 15:05,57,10/11/2014 15:16,74,Subscriber
537895,10/11/2014 15:04,73,10/11/2014 15:12,77,Subscriber
537894,10/11/2014 15:03,62,10/11/2014 15:12,50,Customer
537893,10/11/2014 15:02,73,10/11/2014 15:18,67,Subscriber
537890,10/11/2014 15:01,42,10/11/2014 15:07,55,Subscriber
537889,10/11/2014 15:01,59,10/11/2014 15:06,39,Subscriber
537888,10/11/2014 14:59,66,10/11/2014 15:04,66,Customer
537885,10/11/2014 14:59,69,10/11/2014 15:08,77,Subscriber
537878,10/11/2014 14:56,5,10/11/2014 14:59,2,Subscriber
537877,10/11/2014 14:55,55,10/11/2014 14:59,63,Subscriber
537874,10/11/2014 14:51,45,10/11/2014 15:02,54,Subscriber
537873,10/11/2014 14:46,30,10/11/2014 14:52,28,Subscriber
537872,10/11/2014 14:46,68,10/11/2014 14:57,67,Subscriber
537871,10/11/2014 14:45,39,10/11/2014 14:53,62,Subscriber
537870,10/11/2014 14:43,48,10/11/2014 14:48,74,Subscriber
537869,10/11/2014 14:41,69,10/11/2014 14:49,56,Subscriber
537868,10/11/2014 14:39,47,10/11/2014 14:41,75,Subscriber
537867,10/11/2014 14:38,68,10/11/2014 14:43,64,Subscriber
537866,10/11/2014 14:36,74,10/11/2014 14:45,71,Subscriber
537865,10/11/2014 14:34,42,10/11/2014 14:36,82,Subscriber
537864,10/11/2014 14:33,68,10/11/2014 14:38,50,Subscriber
537863,10/11/2014 14:30,65,10/11/2014 14:43,66,Subscriber
537862,10/11/2014 14:28,49,10/11/2014 14:35,61,Subscriber
537861,10/11/2014 14:26,49,10/11/2014 14:35,61,Subscriber
537860,10/11/2014 14:27,74,10/11/2014 14:43,74,Subscriber
537859,10/11/2014 14:25,60,10/11/2014 14:53,59,Subscriber
537858,10/11/2014 14:24,67,10/11/2014 14:36,74,Subscriber
537856,10/11/2014 14:22,60,10/11/2014 14:38,57,Subscriber
537855,10/11/2014 14:22,60,10/11/2014 14:38,57,Subscriber
537854,10/11/2014 14:22,77,10/11/2014 14:30,70,Subscriber
537853,10/11/2014 14:21,49,10/11/2014 14:29,70,Subscriber
537852,10/11/2014 14:20,57,10/11/2014 14:26,70,Subscriber
537851,10/11/2014 14:18,46,10/11/2014 14:25,74,Subscriber
537850,10/11/2014 14:17,56,10/11/2014 14:30,67,Subscriber
537849,10/11/2014 14:16,51,10/11/2014 14:26,51,Subscriber
537848,10/11/2014 14:15,77,10/11/2014 14:24,70,Subscriber
537847,10/11/2014 14:13,39,10/11/2014 14:24,51,Subscriber
537845,10/11/2014 14:10,72,10/11/2014 14:19,47,Customer
537844,10/11/2014 14:10,75,10/11/2014 14:15,51,Subscriber
537843,10/11/2014 14:05,75,10/11/2014 14:09,76,Subscriber
537842,10/11/2014 14:03,74,10/11/2014 14:06,42,Subscriber
537841,10/11/2014 14:01,76,10/11/2014 14:10,55,Subscriber
537840,10/11/2014 13:52,61,10/11/2014 14:01,57,Customer
537838,10/11/2014 13:51,67,10/11/2014 14:01,56,Subscriber
537835,10/11/2014 13:51,42,10/11/2014 13:53,74,Subscriber
537834,10/11/2014 13:49,39,10/11/2014 14:14,66,Customer
537830,10/11/2014 13:44,45,10/11/2014 13:48,75,Subscriber
537829,10/11/2014 13:44,75,10/11/2014 13:52,64,Subscriber
537828,10/11/2014 13:44,14,10/11/2014 13:49,6,Subscriber
537827,10/11/2014 13:43,70,10/11/2014 13:49,57,Subscriber
537826,10/11/2014 13:42,39,10/11/2014 13:52,64,Subscriber
537825,10/11/2014 13:41,51,10/11/2014 13:53,76,Subscriber
537824,10/11/2014 13:41,74,10/11/2014 13:45,48,Subscriber
537823,10/11/2014 13:41,61,10/11/2014 13:48,50,Subscriber
537822,10/11/2014 13:38,62,10/11/2014 13:40,64,Subscriber
537821,10/11/2014 13:37,67,10/11/2014 14:05,67,Customer
537820,10/11/2014 13:36,48,10/11/2014 13:41,55,Subscriber
537819,10/11/2014 13:32,68,10/11/2014 13:58,48,Customer
537818,10/11/2014 13:32,62,10/11/2014 13:51,67,Subscriber
537817,10/11/2014 13:32,68,10/11/2014 13:58,48,Customer
537816,10/11/2014 13:30,16,10/11/2014 13:44,3,Subscriber
537815,10/11/2014 13:29,50,10/11/2014 15:36,41,Customer
537814,10/11/2014 13:29,50,10/11/2014 15:35,41,Customer
537813,10/11/2014 13:29,71,10/11/2014 13:50,50,Customer
537809,10/11/2014 13:26,65,10/11/2014 13:59,49,Customer
537806,10/11/2014 13:25,65,10/11/2014 13:59,49,Customer
537805,10/11/2014 13:24,61,10/11/2014 13:26,64,Subscriber
537804,10/11/2014 13:24,57,10/11/2014 13:27,76,Subscriber
537803,10/11/2014 13:23,64,10/11/2014 13:35,39,Subscriber
537802,10/11/2014 13:22,60,10/11/2014 13:30,56,Subscriber
537801,10/11/2014 13:22,9,10/11/2014 13:29,10,Subscriber
537800,10/11/2014 13:21,73,10/11/2014 13:34,75,Subscriber
537799,10/11/2014 13:18,50,10/11/2014 13:35,70,Subscriber
537798,10/11/2014 13:17,57,10/11/2014 13:24,69,Subscriber
537796,10/11/2014 13:14,69,10/11/2014 13:19,64,Subscriber
537795,10/11/2014 13:14,69,10/11/2014 13:24,77,Subscriber
537794,10/11/2014 13:12,39,10/11/2014 13:27,64,Customer
537793,10/11/2014 13:10,60,10/11/2014 13:32,77,Subscriber
537792,10/11/2014 13:10,74,10/11/2014 13:15,46,Subscriber
537791,10/11/2014 13:10,41,10/11/2014 13:15,55,Subscriber
537790,10/11/2014 13:08,64,10/11/2014 13:14,77,Subscriber
537789,10/11/2014 13:06,67,10/11/2014 13:32,62,Subscriber
537788,10/11/2014 13:04,60,10/11/2014 13:14,77,Subscriber
537787,10/11/2014 13:01,72,10/11/2014 13:04,67,Subscriber
537786,10/11/2014 13:01,54,10/11/2014 13:05,64,Subscriber
537784,10/11/2014 12:59,51,10/11/2014 13:11,82,Subscriber
537783,10/11/2014 12:59,74,10/11/2014 13:06,68,Subscriber
537782,10/11/2014 12:58,73,10/11/2014 13:05,75,Subscriber
537781,10/11/2014 12:55,47,10/11/2014 12:59,76,Subscriber
537780,10/11/2014 12:52,46,10/11/2014 13:13,57,Customer
537779,10/11/2014 12:52,39,10/11/2014 12:59,65,Subscriber
537778,10/11/2014 12:51,46,10/11/2014 13:13,57,Customer
537777,10/11/2014 12:49,55,10/11/2014 13:35,66,Customer
537776,10/11/2014 12:49,55,10/11/2014 13:35,66,Customer
537775,10/11/2014 12:44,60,10/11/2014 12:56,75,Subscriber
537772,10/11/2014 12:43,66,10/11/2014 12:57,77,Subscriber
537771,10/11/2014 12:41,62,10/11/2014 12:45,47,Subscriber
537770,10/11/2014 12:38,73,10/11/2014 12:46,76,Subscriber
537769,10/11/2014 12:35,11,10/11/2014 12:42,6,Subscriber
537768,10/11/2014 12:33,32,10/11/2014 12:58,32,Subscriber
537767,10/11/2014 12:32,47,10/11/2014 12:36,62,Subscriber
537766,10/11/2014 12:32,76,10/11/2014 12:33,47,Subscriber
537765,10/11/2014 12:29,50,10/11/2014 14:39,50,Customer
537764,10/11/2014 12:29,39,10/11/2014 12:33,72,Subscriber
537763,10/11/2014 12:29,50,10/11/2014 14:39,50,Customer
537762,10/11/2014 12:29,75,10/11/2014 12:40,73,Subscriber
537761,10/11/2014 12:28,42,10/11/2014 12:33,49,Subscriber
537760,10/11/2014 12:28,45,10/11/2014 12:36,71,Subscriber
537759,10/11/2014 12:28,64,10/11/2014 12:32,54,Subscriber
537758,10/11/2014 12:27,66,10/11/2014 12:32,39,Subscriber
537757,10/11/2014 12:24,62,10/11/2014 12:33,39,Subscriber
537756,10/11/2014 12:23,75,10/11/2014 12:27,45,Subscriber
537755,10/11/2014 12:21,60,10/11/2014 12:25,42,Subscriber
537754,10/11/2014 12:20,39,10/11/2014 12:45,39,Customer
537753,10/11/2014 12:20,39,10/11/2014 12:45,39,Customer
537752,10/11/2014 12:17,74,10/11/2014 12:40,74,Subscriber
537750,10/11/2014 12:15,39,10/11/2014 12:20,67,Subscriber
537749,10/11/2014 12:07,77,10/11/2014 12:16,50,Subscriber
537748,10/11/2014 12:14,77,10/11/2014 12:19,64,Subscriber
537746,10/11/2014 12:13,67,10/11/2014 12:19,39,Subscriber
537742,10/11/2014 12:08,82,10/11/2014 12:20,76,Subscriber
537741,10/11/2014 12:07,77,10/11/2014 12:16,50,Subscriber
537740,10/11/2014 12:04,80,10/11/2014 12:21,11,Subscriber
537738,10/11/2014 12:00,72,10/11/2014 12:05,66,Subscriber
537736,10/11/2014 11:59,51,10/11/2014 12:03,61,Subscriber
537735,10/11/2014 11:57,66,10/11/2014 12:02,72,Subscriber
537734,10/11/2014 11:55,11,10/11/2014 12:03,9,Subscriber
537733,10/11/2014 11:55,64,10/11/2014 12:03,74,Subscriber
537732,10/11/2014 11:55,64,10/11/2014 11:59,69,Subscriber
537731,10/11/2014 11:55,76,10/11/2014 13:23,50,Customer
537730,10/11/2014 11:54,76,10/11/2014 13:23,50,Customer
537729,10/11/2014 11:54,3,10/11/2014 12:02,16,Subscriber
537728,10/11/2014 11:51,54,10/11/2014 11:57,62,Subscriber
537727,10/11/2014 11:50,51,10/11/2014 12:03,39,Subscriber
537726,10/11/2014 11:49,74,10/11/2014 11:55,45,Subscriber
537723,10/11/2014 11:47,69,10/11/2014 11:54,57,Subscriber
537722,10/11/2014 11:44,67,10/11/2014 11:56,69,Subscriber
537721,10/11/2014 11:43,63,10/11/2014 11:50,47,Subscriber
537720,10/11/2014 11:41,64,10/11/2014 11:50,39,Customer
537715,10/11/2014 11:38,72,10/11/2014 12:04,64,Subscriber
537714,10/11/2014 11:37,59,10/11/2014 11:40,72,Subscriber
537713,10/11/2014 11:35,10,10/11/2014 11:38,13,Subscriber
537708,10/11/2014 11:27,60,10/11/2014 11:58,65,Customer
537707,10/11/2014 11:27,61,10/11/2014 11:35,65,Subscriber
537706,10/11/2014 11:26,60,10/11/2014 11:58,65,Customer
537705,10/11/2014 11:25,70,10/11/2014 11:33,68,Subscriber
537704,10/11/2014 11:24,82,10/11/2014 11:28,56,Subscriber
537703,10/11/2014 11:23,71,10/11/2014 11:37,65,Subscriber
537697,10/11/2014 11:18,69,10/11/2014 11:34,56,Subscriber
537696,10/11/2014 11:18,41,10/11/2014 11:21,55,Subscriber
537695,10/11/2014 11:17,73,10/11/2014 11:21,45,Subscriber
537694,10/11/2014 11:14,39,10/11/2014 11:21,62,Subscriber
537693,10/11/2014 11:14,41,10/11/2014 11:23,39,Subscriber
537692,10/11/2014 11:13,50,10/11/2014 11:24,69,Subscriber
537691,10/11/2014 11:13,64,10/11/2014 11:17,70,Subscriber
537688,10/11/2014 11:12,51,10/11/2014 11:15,54,Subscriber
537683,10/11/2014 11:10,67,10/11/2014 11:14,39,Subscriber
537682,10/11/2014 11:10,75,10/11/2014 11:16,73,Subscriber
537675,10/11/2014 11:02,77,10/11/2014 11:12,67,Subscriber
537670,10/11/2014 11:03,85,10/11/2014 11:05,85,Subscriber
537669,10/11/2014 10:59,77,10/11/2014 11:13,69,Subscriber
537668,10/11/2014 10:59,39,10/11/2014 11:05,75,Subscriber
537667,10/11/2014 10:59,85,10/11/2014 11:02,85,Subscriber
537666,10/11/2014 10:52,77,10/11/2014 10:57,41,Subscriber
537665,10/11/2014 10:57,59,10/11/2014 11:08,74,Subscriber
537664,10/11/2014 10:56,63,10/11/2014 10:59,64,Subscriber
537663,10/11/2014 10:55,55,10/11/2014 11:00,64,Subscriber
537662,10/11/2014 10:55,67,10/11/2014 11:10,65,Customer
537661,10/11/2014 10:55,72,10/11/2014 11:01,65,Subscriber
537660,10/11/2014 10:52,39,10/11/2014 10:59,69,Subscriber
537659,10/11/2014 10:52,67,10/11/2014 11:02,77,Subscriber
537658,10/11/2014 10:51,57,10/11/2014 10:57,77,Subscriber
537657,10/11/2014 10:50,54,10/11/2014 10:58,41,Subscriber
537655,10/11/2014 10:50,61,10/11/2014 10:55,51,Subscriber
537654,10/11/2014 10:49,70,10/11/2014 11:02,48,Subscriber
537653,10/11/2014 10:48,70,10/11/2014 11:02,82,Subscriber
537652,10/11/2014 10:48,60,10/11/2014 10:58,75,Subscriber
537651,10/11/2014 10:47,70,10/11/2014 10:58,74,Subscriber
537650,10/11/2014 10:47,57,10/11/2014 14:12,45,Subscriber
